item_id,original_title,release_year,genres,rating,rating_num,s_hat_5,prior_m,C
tt5886440,El secreto de Marrowbone,2017,Thriller/Horror/Mystery,3.6,1386780.0,3.6,3.58,80
tt5918982,Possessor,2020,Thriller/Horror/Science Fiction,3.6,1880260.0,3.6,3.58,80
tt5950044,Superman,2025,Science Fiction/Adventure/Action,3.9,21023680.0,3.9,3.58,80
tt5962210,Ingrid Goes West,2017,Comedy/Drama,3.3,1644520.0,3.3,3.58,80
tt5990474,Columbus,2017,Drama,4.0,1281390.0,4.0,3.58,80
tt6053438,First Reformed,2017,Drama,4.0,2432880.0,4.0,3.58,80
tt6108178,Disobedience,2017,Drama/Romance,3.5,1192470.0,3.5,3.58,80
tt6111574,The Woman in the Window,2021,Crime/Thriller/Mystery,2.4,2032990.0,2.4,3.58,80
tt6146586,John Wick: Chapter 3 – Parabellum,2019,Action/Crime/Thriller,3.7,8612620.0,3.7,3.58,80
tt6160448,White Noise,2022,Comedy/Drama,3.0,1893490.0,3.0,3.58,80
tt6166392,Wonka,2023,Fantasy/Family/Comedy,3.2,13532950.0,3.2,3.58,80
tt6208148,Snow White,2025,Fantasy/Family,1.8,2574230.0,1.8,3.58,80
tt6217926,Annette,2021,Romance/Drama,3.4,1157620.0,3.4,3.58,80
tt6263850,Deadpool & Wolverine,2024,Science Fiction/Action/Comedy,3.5,22075690.0,3.5,3.58,80
tt6264654,Free Guy,2021,Comedy/Adventure/Science Fiction,3.0,9959220.0,3.0,3.58,80
tt6266538,Vice,2018,Drama/Comedy,3.5,2673160.0,3.5,3.58,80
tt6294822,The Post,2017,History/Drama,3.5,2120230.0,3.5,3.58,80
tt6320628,Spider-Man: Far From Home,2019,Science Fiction/Adventure/Action,3.4,19720880.0,3.4,3.58,80
tt6334354,The Suicide Squad,2021,Action/Comedy/Adventure,3.5,12668120.0,3.5,3.58,80
tt6343314,Creed II,2018,Drama/Action,3.5,3545380.0,3.5,3.58,80
tt6394270,Bombshell,2019,Drama,3.1,1908000.0,3.1,3.58,80
tt6412452,The Ballad of Buster Scruggs,2018,Music/Romance/Mystery/Western/Drama/Comedy,3.7,3553170.0,3.7,3.58,80
tt6443346,Black Adam,2022,Science Fiction/Adventure/Action,2.2,4644700.0,2.2,3.58,80
tt6467266,Sing 2,2021,Family/Music/Comedy/Animation,3.2,2651020.0,3.2,3.58,80
tt6472976,Five Feet Apart,2019,Romance/Drama,3.3,3682600.0,3.3,3.58,80
tt6499752,Upgrade,2018,Thriller/Science Fiction/Action,3.7,2655980.0,3.7,3.58,80
tt6543652,Zimna wojna,2018,Romance/Music/Drama,4.0,1635600.0,4.0,3.58,80
tt6565702,Dark Phoenix,2019,Science Fiction/Action/Adventure,2.1,3957650.0,2.1,3.58,80
tt6587046,君たちはどう生きるか,2023,Animation/Adventure/Fantasy/Family/Drama,3.9,10599720.0,3.9,3.58,80
tt6628394,Bad Times at the El Royale,2018,Crime/Mystery/Thriller/Drama,3.5,2551630.0,3.5,3.58,80
tt6644200,A Quiet Place,2018,Drama/Science Fiction/Horror,3.6,17007500.0,3.6,3.58,80
tt6710474,Everything Everywhere All at Once,2022,Science Fiction/Adventure/Comedy/Action,4.3,33315740.0,4.3,3.58,80
tt6718170,The Super Mario Bros. Movie,2023,Adventure/Animation/Comedy/Family,3.2,14211700.0,3.2,3.58,80
tt6723592,Tenet,2020,Science Fiction/Action/Thriller,3.4,14389110.0,3.4,3.58,80
tt6725014,Scener ur ett äktenskap,1974,Drama/Romance,4.4,497500.0,4.4,3.58,80
tt6738136,Revenge,2017,Horror/Action/Thriller,3.5,1588600.0,3.5,3.58,80
tt6751668,기생충,2019,Thriller/Comedy/Drama,4.5,43361950.0,4.5,3.58,80
tt6763664,The Haunting of Hill House,2018,Drama/Horror/Mystery,4.3,3671190.0,4.3,3.58,80
tt6791350,Guardians of the Galaxy Vol. 3,2023,Action/Science Fiction/Adventure/Comedy,4.0,17758660.0,4.0,3.58,80
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,Adventure/Action/Comedy,2.7,2835610.0,2.7,3.58,80
tt6823148,Benedetta,2021,Drama/Romance/History,3.4,1050670.0,3.4,3.58,80
tt6856242,The King’s Man,2021,Adventure/Thriller/Action,2.8,3298480.0,2.8,3.58,80
tt6857112,Us,2019,Horror/Thriller/Mystery,3.6,19580600.0,3.6,3.58,80
tt6938828,At Eternity’s Gate,2018,Drama,3.8,1460490.0,3.8,3.58,80
tt6966692,Green Book,2018,Drama/History/Comedy,3.8,9134570.0,3.8,3.58,80
tt6977338,Good Boys,2019,Comedy,3.1,2240920.0,3.1,3.58,80
tt6998518,Mandy,2018,Horror/Fantasy/Action,3.6,2706090.0,3.6,3.58,80
tt7040874,A Simple Favor,2018,Thriller/Mystery/Comedy,3.1,4122650.0,3.1,3.58,80
tt7057496,기억의 밤,2017,Thriller/Crime/Mystery,3.7,1756590.0,3.7,3.58,80
tt7068946,The Accountant²,2025,Mystery/Thriller/Crime,3.1,1887240.0,3.1,3.58,80
tt7125860,If Beale Street Could Talk,2018,Drama/Romance,3.9,1417480.0,3.9,3.58,80
tt7139936,A Rainy Day in New York,2019,Comedy/Romance,2.6,1836150.0,2.6,3.58,80
tt7144666,The Black Phone,2021,Thriller/Horror,3.3,10594130.0,3.3,3.58,80
tt7160372,The Zone of Interest,2023,Drama/History/War,3.9,8505150.0,3.9,3.58,80
tt7181546,Ballerina,2025,Action/Crime/Thriller,3.3,3433720.0,3.3,3.58,80
tt7236034,君の膵臓をたべたい,2018,Drama/Romance/Animation,3.9,1499890.0,3.9,3.58,80
tt7286456,Joker,2019,Drama/Thriller/Crime,3.8,38684630.0,3.8,3.58,80
tt7322224,Triangle of Sadness,2022,Drama/Comedy,3.7,8034840.0,3.7,3.58,80
tt7347846,The Lodge,2019,Horror/Thriller/Mystery/Drama,3.1,1421410.0,3.1,3.58,80
tt7349662,BlacKkKlansman,2018,Drama/History/Crime/Comedy,3.9,9970500.0,3.9,3.58,80
tt7349950,It Chapter Two,2019,Thriller/Horror,2.9,10588440.0,2.9,3.58,80
tt7401588,Instant Family,2018,Drama/Comedy,3.5,2446290.0,3.5,3.58,80
tt7405458,A Man Called Otto,2022,Drama/Comedy,3.6,3903300.0,3.6,3.58,80
tt7556122,The Old Guard,2020,Fantasy/Action,3.1,2155010.0,3.1,3.58,80
tt7557108,Saint Maud,2019,Horror/Thriller/Mystery,3.5,2132430.0,3.5,3.58,80
tt7653254,Marriage Story,2019,Drama,4.0,12449760.0,4.0,3.58,80
tt7657566,Death on the Nile,2022,Crime/Thriller/Mystery,2.7,3918090.0,2.7,3.58,80
tt7668870,Searching,2018,Drama/Thriller/Mystery,3.7,2855200.0,3.7,3.58,80
tt7713068,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,Action/Crime,3.0,8343940.0,3.0,3.58,80
tt7752126,Brightburn,2019,Science Fiction/Horror,2.6,1832410.0,2.6,3.58,80
tt7766378,The Electric State,2025,Action/Adventure/Science Fiction,2.1,1697590.0,2.1,3.58,80
tt7772582,Never Rarely Sometimes Always,2020,Drama,4.0,1037110.0,4.0,3.58,80
tt7775622,Free Solo,2018,Adventure/Documentary,4.1,1947040.0,4.1,3.58,80
tt7784604,Hereditary,2018,Thriller/Horror/Mystery,3.9,22172210.0,3.9,3.58,80
tt7798634,Ready or Not,2019,Horror/Comedy,3.5,9380320.0,3.5,3.58,80
tt7914416,カメラを止めるな！,2017,Comedy/Drama/Horror,4.1,1282210.0,4.1,3.58,80
tt7958736,Ma,2019,Horror/Thriller,2.5,3310930.0,2.5,3.58,80
tt7975244,Jumanji: The Next Level,2019,Comedy/Adventure/Fantasy,2.9,4978450.0,2.9,3.58,80
tt7984734,The Lighthouse,2019,Thriller/Fantasy/Horror/Drama,4.0,13278010.0,4.0,3.58,80
tt7984766,The King,2019,War/Drama/History,3.4,4089180.0,3.4,3.58,80
tt7991608,Red Notice,2021,Crime/Comedy/Action,2.5,4546000.0,2.5,3.58,80
tt8009428,Hustle,2022,Comedy/Drama,3.6,3748980.0,3.6,3.58,80
tt8075192,万引き家族,2018,Drama/Thriller/Crime,4.3,2648150.0,4.3,3.58,80
tt8075496,Bao,2018,Family/Fantasy/Animation,3.9,1965240.0,3.9,3.58,80
tt8079248,Yesterday,2019,Comedy/Fantasy/Romance/Music,2.9,4462940.0,2.9,3.58,80
tt8093700,The Woman King,2022,History/Action/Drama,3.7,1756000.0,3.7,3.58,80
tt8097030,Turning Red,2022,Family/Fantasy/Animation/Comedy,3.4,10367780.0,3.4,3.58,80
tt8110652,Bodies Bodies Bodies,2022,Comedy/Mystery/Horror,3.3,10322340.0,3.3,3.58,80
tt8115900,The Bad Guys,2022,Adventure/Family/Crime/Animation/Comedy,3.4,2354860.0,3.4,3.58,80
tt8143990,Kajillionaire,2020,Crime/Drama/Comedy,3.7,1027300.0,3.7,3.58,80
tt8151874,Honey Boy,2019,Drama,3.8,1634370.0,3.8,3.58,80
tt8155288,Happy Death Day 2U,2019,Comedy/Horror/Science Fiction,2.7,2157940.0,2.7,3.58,80
tt8178634,రౌద్రం రణం రుధిరం,2022,Adventure/Action/Drama,4.2,3009880.0,4.2,3.58,80
tt8267604,کفرناحوم,2018,Drama,4.2,1085120.0,4.2,3.58,80
tt8291806,Dolor y gloria,2019,Drama,4.1,1551580.0,4.1,3.58,80
tt8310486,Miller’s Girl,2024,Romance/Thriller/Drama,1.8,2221810.0,1.8,3.58,80
tt8332922,A Quiet Place Part II,2020,Science Fiction/Horror/Thriller,3.4,8337380.0,3.4,3.58,80
tt8337264,Chicken Run: Dawn of the Nugget,2023,Comedy/Adventure/Family/Animation,3.1,1599890.0,3.1,3.58,80
tt8350360,Annabelle Comes Home,2019,Horror,2.6,2407580.0,2.6,3.58,80
tt8364368,Crawl,2019,Thriller/Horror/Action,2.9,1798480.0,2.9,3.58,80
tt8368368,The Apprentice,2024,History/Drama,3.6,3251790.0,3.6,3.58,80
tt8368406,Vivarium,2019,Mystery/Thriller/Horror/Science Fiction,2.8,3391160.0,2.8,3.58,80
tt8372298,Swallow,2019,Thriller/Drama/Horror,3.4,1342180.0,3.4,3.58,80
tt8404614,The Two Popes,2019,Drama/History,3.7,2336430.0,3.7,3.58,80
tt8466564,Obi-Wan Kenobi,2022,Drama,3.1,2731920.0,3.1,3.58,80
tt8508734,His House,2020,Horror/Drama,3.4,1570400.0,3.4,3.58,80
tt8521778,Bob Marley: One Love,2024,Drama/History/Music,2.9,1802330.0,2.9,3.58,80
tt8522006,Happiest Season,2020,Romance/Comedy,3.1,2313160.0,3.1,3.58,80
tt8579674,1917,2019,War/History/Thriller,4.1,16276820.0,4.1,3.58,80
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,Music/Comedy,2.8,1791560.0,2.8,3.58,80
tt8613070,Portrait de la jeune fille en feu,2019,Drama/Romance/History,4.4,9248680.0,4.4,3.58,80
tt8623904,Last Christmas,2019,Comedy/Romance,2.9,1611760.0,2.9,3.58,80
tt8633464,After Yang,2021,Drama/Science Fiction,3.8,1335980.0,3.8,3.58,80
tt8633478,Run,2020,Thriller/Horror/Drama,3.2,3059110.0,3.2,3.58,80
tt8637428,The Farewell,2019,Drama/Comedy,4.1,3117270.0,4.1,3.58,80
tt8695030,The Dead Don’t Die,2019,Science Fiction/Comedy/Horror/Fantasy,2.6,2101700.0,2.6,3.58,80
tt8721424,"tick, tick… BOOM!",2021,Drama/Music,3.8,7686180.0,3.8,3.58,80
tt8760708,M3GAN,2022,Science Fiction/Horror,2.7,7517500.0,2.7,3.58,80
tt8772262,Midsommar,2019,Mystery/Drama/Horror,3.8,31256030.0,3.8,3.58,80
tt8790086,Kraven the Hunter,2024,Adventure/Thriller/Action,2.0,2052060.0,2.0,3.58,80
tt8847712,The French Dispatch,2021,Drama/Comedy,3.7,8841980.0,3.7,3.58,80
tt8864596,Transformers One,2024,Animation/Family/Adventure/Science Fiction,,0.0,3.58,3.58,80
tt8936646,Extraction,2020,Thriller/Action,3.1,2929810.0,3.1,3.58,80
tt8946378,Knives Out,2019,Mystery/Comedy/Crime,4.0,32506380.0,4.0,3.58,80
tt8999762,The Brutalist,2024,History/Drama,3.9,6593670.0,3.9,3.58,80
tt9032400,Eternals,2021,Action/Science Fiction/Adventure,2.7,10344530.0,2.7,3.58,80
tt9058654,Dinner in America,2020,Comedy/Romance/Music,4.0,2638660.0,4.0,3.58,80
tt9071322,Dark Waters,2019,Thriller/Drama,3.8,1615280.0,3.8,3.58,80
tt9100054,The Lost Daughter,2021,Drama,3.5,2486890.0,3.5,3.58,80
tt9114286,Black Panther: Wakanda Forever,2022,Science Fiction/Adventure/Action,3.3,10962230.0,3.3,3.58,80
tt9185206,"Are You There God? It’s Me, Margaret.",2023,Drama/Comedy,3.8,2602390.0,3.8,3.58,80
tt9198364,Three Thousand Years of Longing,2022,Fantasy/Romance/Drama,3.4,1823660.0,3.4,3.58,80
tt9208876,The Falcon and the Winter Soldier,2021,Drama,3.1,4063320.0,3.1,3.58,80
tt9214772,Monkey Man,2024,Action/Thriller,3.7,5588580.0,3.7,3.58,80
tt9218128,Gladiator II,2024,Drama/Action/Adventure,3.3,11809490.0,3.3,3.58,80
tt9224104,Meg 2: The Trench,2023,Action/Horror/Science Fiction,2.0,2627560.0,2.0,3.58,80
tt9231040,First Cow,2019,Western/Drama,3.9,953510.0,3.9,3.58,80
tt9288046,The Sea Beast,2022,Family/Fantasy/Action/Animation/Adventure,3.4,1566870.0,3.4,3.58,80
tt9288822,The Wonder,2022,Drama/Mystery,3.4,1560830.0,3.4,3.58,80
tt9347730,Candyman,2021,Horror/Thriller,3.1,3032490.0,3.1,3.58,80
tt9354842,To All the Boys: P.S. I Still Love You,2020,Comedy/Romance,2.6,3502580.0,2.6,3.58,80
tt9362722,Spider-Man: Across the Spider-Verse,2023,Animation/Science Fiction/Adventure/Action,4.4,28825790.0,4.4,3.58,80
tt9362930,Blue Beetle,2023,Action/Science Fiction/Adventure,2.9,3266590.0,2.9,3.58,80
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,Adventure/Fantasy/Action,3.4,12367120.0,3.4,3.58,80
tt9411972,Where the Crawdads Sing,2022,Mystery/Drama/Romance,3.3,3694260.0,3.3,3.58,80
tt9419884,Doctor Strange in the Multiverse of Madness,2022,Fantasy/Action/Adventure,2.9,17829050.0,2.9,3.58,80
tt9421570,The Guilty,2021,Drama/Thriller,2.9,4457430.0,2.9,3.58,80
tt9426210,天気の子,2019,Fantasy/Animation/Romance/Drama,3.7,2387480.0,3.7,3.58,80
tt9466114,The Idea of You,2024,Drama/Romance/Comedy,2.5,6499530.0,2.5,3.58,80
tt9484998,Palm Springs,2020,Romance/Science Fiction/Comedy,3.8,7500620.0,3.8,3.58,80
tt9495224,Black Mirror: Bandersnatch,2018,Science Fiction/Mystery/Thriller/Drama/TV Movie,3.3,3546510.0,3.3,3.58,80
tt9603082,All Too Well: The Short Film,2021,Music/Drama,4.2,2881560.0,4.2,3.58,80
tt9603208,Mission: Impossible – The Final Reckoning,2025,Action/Adventure/Thriller,3.5,5918050.0,3.5,3.58,80
tt9603212,Mission: Impossible – Dead Reckoning,2023,Action/Adventure/Thriller,3.7,7518630.0,3.7,3.58,80
tt9619824,Final Destination Bloodlines,2025,Mystery/Horror,3.2,9062240.0,3.2,3.58,80
tt9620288,King Richard,2021,History/Drama,3.7,3068210.0,3.7,3.58,80
tt9620292,Promising Young Woman,2020,Crime/Drama/Thriller,,0.0,3.58,3.58,80
tt9639470,Last Night in Soho,2021,Drama/Horror/Thriller/Mystery,3.4,8767750.0,3.4,3.58,80
tt9663764,Aquaman and the Lost Kingdom,2023,Fantasy/Action/Adventure,2.2,2484670.0,2.2,3.58,80
tt9683478,The Half of It,2020,Romance/Comedy/Drama,3.2,2495390.0,3.2,3.58,80
tt9686708,The King of Staten Island,2020,Drama/Comedy,3.4,2350490.0,3.4,3.58,80
tt9701942,Fear Street: 1666,2021,Mystery/Horror,3.3,4225530.0,3.3,3.58,80
tt9731534,The Night House,2020,Thriller/Horror/Drama/Mystery,3.3,1781470.0,3.3,3.58,80
tt9764362,The Menu,2022,Comedy/Thriller/Horror,3.5,26033040.0,3.5,3.58,80
tt9777644,Da 5 Bloods,2020,War/Drama,3.5,1452510.0,3.5,3.58,80
tt9777666,The Tomorrow War,2021,Adventure/Science Fiction/Action,2.7,1908910.0,2.7,3.58,80
tt9784456,The Kissing Booth 2,2020,Comedy/Romance,1.5,2466110.0,1.5,3.58,80
tt9784798,Judas and the Black Messiah,2021,Drama/History,4.0,3115620.0,4.0,3.58,80
tt9812474,Dýrið,2021,Drama/Fantasy/Horror,3.1,2004740.0,3.1,3.58,80
tt9866072,Holidate,2020,Romance/Comedy,2.6,2381080.0,2.6,3.58,80
tt9873892,They Cloned Tyrone,2023,Comedy/Science Fiction/Mystery,3.7,2093610.0,3.7,3.58,80
tt9893250,I Care a Lot,2020,Drama/Crime/Thriller,3.1,3790080.0,3.1,3.58,80
,DAHMER - Monster: The Jeffrey Dahmer Story,2022,Drama/Crime,3.6,2431490.0,3.6,3.58,80
